qid,name,dob,league,sport,league_id,league_id_property,proof_wikidata_url,level,source
Q10468877,John Maessner,1969-06-02T00:00:00Z,MLS,Soccer,john-maessner,P2398,https://www.wikidata.org/wiki/Q10468877,major,wikidata
Q10532145,Jose Vasquez,1969-03-20T00:00:00Z,MLS,Soccer,jose-vasquez,P2398,https://www.wikidata.org/wiki/Q10532145,major,wikidata
Q14017011,Brian Rowe,1988-11-16T00:00:00Z,MLS,Soccer,brian-rowe,P2398,https://www.wikidata.org/wiki/Q14017011,major,wikidata
Q15726295,Emmanuel Boateng,1994-01-17T00:00:00Z,MLS,Soccer,emmanuel-boateng,P2398,https://www.wikidata.org/wiki/Q15726295,major,wikidata
Q16148267,Paul Arriola,1995-02-05T00:00:00Z,MLS,Soccer,paul-arriola,P2398,https://www.wikidata.org/wiki/Q16148267,major,wikidata
Q16337872,Marquinhos Pedroso,1993-10-04T00:00:00Z,MLS,Soccer,marquinhos-pedroso,P2398,https://www.wikidata.org/wiki/Q16337872,major,wikidata
Q16736075,Yannick Smith,1990-11-21T00:00:00Z,MLS,Soccer,yannick-smith,P2398,https://www.wikidata.org/wiki/Q16736075,major,wikidata
Q16762712,Adnan Gabeljic,1992-04-13T00:00:00Z,MLS,Soccer,adnan-gabeljic,P2398,https://www.wikidata.org/wiki/Q16762712,major,wikidata
Q16935088,Kemar Lawrence,1992-09-17T00:00:00Z,MLS,Soccer,kemar-lawrence,P2398,https://www.wikidata.org/wiki/Q16935088,major,wikidata
Q18206107,Dániel Gazdag,1996-03-02T00:00:00Z,MLS,Soccer,daniel-gazdag,P2398,https://www.wikidata.org/wiki/Q18206107,major,wikidata
Q18223720,Jhonder Cádiz,1995-07-29T00:00:00Z,MLS,Soccer,jhonder-cadiz,P2398,https://www.wikidata.org/wiki/Q18223720,major,wikidata
Q18558957,Jordan Morris,1994-10-26T00:00:00Z,MLS,Soccer,jordan-morris,P2398,https://www.wikidata.org/wiki/Q18558957,major,wikidata
Q19564214,Dominique Badji,1992-10-16T00:00:00Z,MLS,Soccer,dominique-badji,P2398,https://www.wikidata.org/wiki/Q19564214,major,wikidata
Q20090356,Kingsley Bryce,1993-04-16T00:00:00Z,MLS,Soccer,kingsley-bryce,P2398,https://www.wikidata.org/wiki/Q20090356,major,wikidata
Q20688718,Angeliño,1997-01-04T00:00:00Z,MLS,Soccer,angelino,P2398,https://www.wikidata.org/wiki/Q20688718,major,wikidata
Q20735770,Gastón Giménez,1991-07-27T00:00:00Z,MLS,Soccer,gaston-gimenez,P2398,https://www.wikidata.org/wiki/Q20735770,major,wikidata
Q20994432,Yangel Herrera,1998-01-07T00:00:00Z,MLS,Soccer,yangel-herrera,P2398,https://www.wikidata.org/wiki/Q20994432,major,wikidata
Q21088543,David Arshakyan,1994-08-16T00:00:00Z,MLS,Soccer,david-arshakyan,P2398,https://www.wikidata.org/wiki/Q21088543,major,wikidata
Q23007837,Stanislav Ivanov,1999-04-16T00:00:00Z,MLS,Soccer,stanislav-ivanov,P2398,https://www.wikidata.org/wiki/Q23007837,major,wikidata
Q26935981,Josh Sims,1997-03-28T00:00:00Z,MLS,Soccer,josh-sims,P2398,https://www.wikidata.org/wiki/Q26935981,major,wikidata
Q27805382,Matheus Rossetto,1996-06-03T00:00:00Z,MLS,Soccer,matheus-rossetto,P2398,https://www.wikidata.org/wiki/Q27805382,major,wikidata
Q46140789,Marinos Tzionis,2001-07-16T00:00:00Z,MLS,Soccer,marinos-tzionis,P2398,https://www.wikidata.org/wiki/Q46140789,major,wikidata
Q50001052,Luiz Fernando Ferreira Maximiano,1995-05-08T00:00:00Z,MLS,Soccer,maximiano,P2398,https://www.wikidata.org/wiki/Q50001052,major,wikidata
Q86306731,Cal Jennings,1997-05-17T00:00:00Z,MLS,Soccer,cal-jennings,P2398,https://www.wikidata.org/wiki/Q86306731,major,wikidata
Q99669565,Leon Flach,2001-02-28T00:00:00Z,MLS,Soccer,leon-flach,P2398,https://www.wikidata.org/wiki/Q99669565,major,wikidata
Q102234047,Kevin Adams,1980-05-20T00:00:00Z,MLS,Soccer,kevin-adams,P2398,https://www.wikidata.org/wiki/Q102234047,major,wikidata
Q104864719,Roger Thomas,1973-04-17T00:00:00Z,MLS,Soccer,roger-thomas,P2398,https://www.wikidata.org/wiki/Q104864719,major,wikidata
Q105099850,Thiago Andrade,2000-10-31T00:00:00Z,MLS,Soccer,thiago-andrade,P2398,https://www.wikidata.org/wiki/Q105099850,major,wikidata
Q110537408,Ben Bender,2001-10-03T00:00:00Z,MLS,Soccer,benjamin-bender,P2398,https://www.wikidata.org/wiki/Q110537408,major,wikidata
Q111321057,Will Richmond,2000-04-06T00:00:00Z,MLS,Soccer,william-richmond,P2398,https://www.wikidata.org/wiki/Q111321057,major,wikidata
Q267207,Danny Wilson,1991-12-27T00:00:00Z,MLS,Soccer,danny-wilson,P2398,https://www.wikidata.org/wiki/Q267207,major,wikidata
Q316501,Teemu Tainio,1979-11-27T00:00:00Z,MLS,Soccer,teemu-tainio,P2398,https://www.wikidata.org/wiki/Q316501,major,wikidata
Q345970,John Doyle,1966-04-16T00:00:00Z,MLS,Soccer,john-doyle,P2398,https://www.wikidata.org/wiki/Q345970,major,wikidata
Q380140,Frédéric Piquionne,1978-12-08T00:00:00Z,MLS,Soccer,frederic-piquionne,P2398,https://www.wikidata.org/wiki/Q380140,major,wikidata
Q383641,Agus,1985-05-03T00:00:00Z,MLS,Soccer,agus,P2398,https://www.wikidata.org/wiki/Q383641,major,wikidata
Q479958,Florian Jungwirth,1989-01-27T00:00:00Z,MLS,Soccer,florian-jungwirth,P2398,https://www.wikidata.org/wiki/Q479958,major,wikidata
Q489906,Chris Henderson,1970-12-11T00:00:00Z,MLS,Soccer,chris-henderson,P2398,https://www.wikidata.org/wiki/Q489906,major,wikidata
Q534931,Tyler Rosenlund,1986-09-13T00:00:00Z,MLS,Soccer,tyler-rosenlund,P2398,https://www.wikidata.org/wiki/Q534931,major,wikidata
Q644655,Bakary Soumaré,1985-09-09T00:00:00Z,MLS,Soccer,bakary-soumare,P2398,https://www.wikidata.org/wiki/Q644655,major,wikidata
Q921196,Pa-Modou Kah,1980-07-30T00:00:00Z,MLS,Soccer,pa-modou-kah,P2398,https://www.wikidata.org/wiki/Q921196,major,wikidata
Q942729,Tyler Hemming,1985-05-09T00:00:00Z,MLS,Soccer,tyler-hemming,P2398,https://www.wikidata.org/wiki/Q942729,major,wikidata
Q1059587,Gary Glasgow,1976-05-13T00:00:00Z,MLS,Soccer,gary-glasgow,P2398,https://www.wikidata.org/wiki/Q1059587,major,wikidata
Q1134058,Cornell Glen,1980-10-21T00:00:00Z,MLS,Soccer,cornell-glen,P2398,https://www.wikidata.org/wiki/Q1134058,major,wikidata
Q1363420,Roy Wegerle,1964-03-19T00:00:00Z,MLS,Soccer,roy-wegerle,P2398,https://www.wikidata.org/wiki/Q1363420,major,wikidata
Q1368116,Jim Brennan,1977-05-08T00:00:00Z,MLS,Soccer,jim-brennan,P2398,https://www.wikidata.org/wiki/Q1368116,major,wikidata
Q1684324,Jay Heaps,1976-08-02T00:00:00Z,MLS,Soccer,jay-heaps,P2398,https://www.wikidata.org/wiki/Q1684324,major,wikidata
Q1894383,Marcus Storey,1982-11-09T00:00:00Z,MLS,Soccer,marcus-storey,P2398,https://www.wikidata.org/wiki/Q1894383,major,wikidata
Q2060958,John DeBrito,1968-12-03T00:00:00Z,MLS,Soccer,john-debrito,P2398,https://www.wikidata.org/wiki/Q2060958,major,wikidata
Q2945530,Gilberto Oliveira Souza Junior,1989-06-05T00:00:00Z,MLS,Soccer,gilberto,P2398,https://www.wikidata.org/wiki/Q2945530,major,wikidata
Q3200909,Kyle Brown,1983-08-10T00:00:00Z,MLS,Soccer,kyle-brown,P2398,https://www.wikidata.org/wiki/Q3200909,major,wikidata
Q3430320,Ricardo Pierre-Louis,1984-11-02T00:00:00Z,MLS,Soccer,ricardo-pierre-louis,P2398,https://www.wikidata.org/wiki/Q3430320,major,wikidata
Q3638911,Juan Berthy Suárez,1969-06-24T00:00:00Z,MLS,Soccer,juan-suarez,P2398,https://www.wikidata.org/wiki/Q3638911,major,wikidata
Q3702291,Danny O'Rourke,1983-05-31T00:00:00Z,MLS,Soccer,danny-orourke,P2398,https://www.wikidata.org/wiki/Q3702291,major,wikidata
Q3723783,Ely Allen,1986-06-12T00:00:00Z,MLS,Soccer,ely-allen,P2398,https://www.wikidata.org/wiki/Q3723783,major,wikidata
Q3763313,Gianluca Zavarise,1986-07-28T00:00:00Z,MLS,Soccer,gianluca-zavarise,P2398,https://www.wikidata.org/wiki/Q3763313,major,wikidata
Q3780126,Guðmundur Þórarinsson,1992-04-15T00:00:00Z,MLS,Soccer,gudmundur-thorarinsson,P2398,https://www.wikidata.org/wiki/Q3780126,major,wikidata
Q3810181,Joe Bendik,1989-04-25T00:00:00Z,MLS,Soccer,joe-bendik,P2398,https://www.wikidata.org/wiki/Q3810181,major,wikidata
Q3943092,Ryan Richter,1989-04-12T00:00:00Z,MLS,Soccer,ryan-richter,P2398,https://www.wikidata.org/wiki/Q3943092,major,wikidata
Q3973382,Steve Pittman,1967-07-18T00:00:00Z,MLS,Soccer,steve-pittman,P2398,https://www.wikidata.org/wiki/Q3973382,major,wikidata
Q3990762,Thomas Jaguaribe,1993-02-24T00:00:00Z,MLS,Soccer,thomas,P2398,https://www.wikidata.org/wiki/Q3990762,major,wikidata
Q3999802,Troy Roberts,1983-09-18T00:00:00Z,MLS,Soccer,troy-roberts,P2398,https://www.wikidata.org/wiki/Q3999802,major,wikidata
Q4718015,Alex Woods,1982-10-07T00:00:00Z,MLS,Soccer,alex-woods,P2398,https://www.wikidata.org/wiki/Q4718015,major,wikidata
Q4755530,Andreas Maier,1972-02-11T00:00:00Z,MLS,Soccer,andreas-maier,P2398,https://www.wikidata.org/wiki/Q4755530,major,wikidata
Q4771996,Anthony Ampaipitakwong,1988-06-14T00:00:00Z,MLS,Soccer,anthony-ampaipitakwong,P2398,https://www.wikidata.org/wiki/Q4771996,major,wikidata
Q4913314,Billy Sleeth,1979-10-23T00:00:00Z,MLS,Soccer,billy-sleeth,P2398,https://www.wikidata.org/wiki/Q4913314,major,wikidata
Q4948773,Botond Baráth,1992-04-21T00:00:00Z,MLS,Soccer,botond-barath,P2398,https://www.wikidata.org/wiki/Q4948773,major,wikidata
Q4964523,Brian Loftin,1972-04-04T00:00:00Z,MLS,Soccer,brian-loftin,P2398,https://www.wikidata.org/wiki/Q4964523,major,wikidata
Q5106923,Chris Houser,1973-03-09T00:00:00Z,MLS,Soccer,chris-houser,P2398,https://www.wikidata.org/wiki/Q5106923,major,wikidata
Q5108112,Chris Snitko,1973-01-24T00:00:00Z,MLS,Soccer,chris-snitko,P2398,https://www.wikidata.org/wiki/Q5108112,major,wikidata
Q5222781,Darin Lewis,1976-04-28T00:00:00Z,MLS,Soccer,darin-lewis,P2398,https://www.wikidata.org/wiki/Q5222781,major,wikidata
Q5274818,Diego Serna,1973-10-02T00:00:00Z,MLS,Soccer,diego-serna,P2398,https://www.wikidata.org/wiki/Q5274818,major,wikidata
Q5442038,Felipe Rodriguez,1975-09-12T00:00:00Z,MLS,Soccer,felipe-rodriguez,P2398,https://www.wikidata.org/wiki/Q5442038,major,wikidata
Q5518648,Galin Ivanov,1975-04-06T00:00:00Z,MLS,Soccer,galin-ivanov,P2398,https://www.wikidata.org/wiki/Q5518648,major,wikidata
Q5623306,Tighe Dombrowski,1982-03-04T00:00:00Z,MLS,Soccer,tighe-dombrowski,P2398,https://www.wikidata.org/wiki/Q5623306,major,wikidata
Q5932456,Joaquín Velázquez,1975-09-11T00:00:00Z,MLS,Soccer,joaquin-velazquez,P2398,https://www.wikidata.org/wiki/Q5932456,major,wikidata
Q6124626,Jake Dancy,1978-04-09T00:00:00Z,MLS,Soccer,jake-dancy,P2398,https://www.wikidata.org/wiki/Q6124626,major,wikidata
Q6173256,Jeff Baicher,1968-11-16T00:00:00Z,MLS,Soccer,jeff-baicher,P2398,https://www.wikidata.org/wiki/Q6173256,major,wikidata
Q6181061,Jeremy Aldrich,1977-02-26T00:00:00Z,MLS,Soccer,jeremy-aldrich,P2398,https://www.wikidata.org/wiki/Q6181061,major,wikidata
Q6188583,Jesús Ochoa,1981-10-12T00:00:00Z,MLS,Soccer,jesus-ochoa,P2398,https://www.wikidata.org/wiki/Q6188583,major,wikidata
Q6275830,Jonny Steele,1986-02-07T00:00:00Z,MLS,Soccer,jonny-steele,P2398,https://www.wikidata.org/wiki/Q6275830,major,wikidata
Q6317924,Justin Moore,1983-06-13T00:00:00Z,MLS,Soccer,justin-moore,P2398,https://www.wikidata.org/wiki/Q6317924,major,wikidata
Q6814091,Melvin Tarley,1982-10-31T00:00:00Z,MLS,Soccer,melvin-tarley,P2398,https://www.wikidata.org/wiki/Q6814091,major,wikidata
Q6830548,Michael Gavin,1986-03-30T00:00:00Z,MLS,Soccer,michael-gavin,P2398,https://www.wikidata.org/wiki/Q6830548,major,wikidata
Q6845862,Mike Ammann,1971-02-08T00:00:00Z,MLS,Soccer,mike-ammann,P2398,https://www.wikidata.org/wiki/Q6845862,major,wikidata
Q6847432,Mike Jones,1988-06-01T00:00:00Z,MLS,Soccer,mike-jones,P2398,https://www.wikidata.org/wiki/Q6847432,major,wikidata
Q6847713,Mike Lookingland,1983-09-13T00:00:00Z,MLS,Soccer,michael-lookingland,P2398,https://www.wikidata.org/wiki/Q6847713,major,wikidata
Q6848214,Mike Nugent,1980-02-10T00:00:00Z,MLS,Soccer,mike-nugent,P2398,https://www.wikidata.org/wiki/Q6848214,major,wikidata
Q6939958,Musa Shannon,1975-08-01T00:00:00Z,MLS,Soccer,musa-shannon,P2398,https://www.wikidata.org/wiki/Q6939958,major,wikidata
Q7109708,Otto Loewy,1987-06-04T00:00:00Z,MLS,Soccer,otto-loewy,P2398,https://www.wikidata.org/wiki/Q7109708,major,wikidata
Q7292321,Randy Merkel,1976-03-20T00:00:00Z,MLS,Soccer,randy-merkel,P2398,https://www.wikidata.org/wiki/Q7292321,major,wikidata
Q7331813,Rick Titus,1969-03-10T00:00:00Z,MLS,Soccer,rick-titus,P2398,https://www.wikidata.org/wiki/Q7331813,major,wikidata
Q7340564,Rob Smith,1973-08-20T00:00:00Z,MLS,Soccer,rob-smith,P2398,https://www.wikidata.org/wiki/Q7340564,major,wikidata
Q7357327,Rodrigo Faria,1977-02-24T00:00:00Z,MLS,Soccer,rodrigo-faria,P2398,https://www.wikidata.org/wiki/Q7357327,major,wikidata
Q7384199,Ryan Junge,1984-09-07T00:00:00Z,MLS,Soccer,ryan-junge,P2398,https://www.wikidata.org/wiki/Q7384199,major,wikidata
Q7384583,Ryan Thomas,1989-03-20T00:00:00Z,MLS,Soccer,ryan-thomas,P2398,https://www.wikidata.org/wiki/Q7384583,major,wikidata
Q7436065,Scott Buete,1980-07-23T00:00:00Z,MLS,Soccer,scott-buete,P2398,https://www.wikidata.org/wiki/Q7436065,major,wikidata
Q7487967,Shane Battelle,1971-10-05T00:00:00Z,MLS,Soccer,shane-battelle,P2398,https://www.wikidata.org/wiki/Q7487967,major,wikidata
Q7836334,Travis Mulraine,1977-05-02T00:00:00Z,MLS,Soccer,travis-mulraine,P2398,https://www.wikidata.org/wiki/Q7836334,major,wikidata
Q10379750,Jeff Carroll,1984-01-08T00:00:00Z,MLS,Soccer,jeff-carroll,P2398,https://www.wikidata.org/wiki/Q10379750,major,wikidata
Q14309492,Miloš Degenek,1994-04-28T00:00:00Z,MLS,Soccer,milos-degenek,P2398,https://www.wikidata.org/wiki/Q14309492,major,wikidata
Q14514939,Kenneth Kronholm,1985-10-14T00:00:00Z,MLS,Soccer,kenneth-kronholm,P2398,https://www.wikidata.org/wiki/Q14514939,major,wikidata
Q15104219,Ali Ghazal,1992-02-01T00:00:00Z,MLS,Soccer,aly-ghazal,P2398,https://www.wikidata.org/wiki/Q15104219,major,wikidata
Q15718101,Sebastian Lletget,1992-09-03T00:00:00Z,MLS,Soccer,sebastian-lletget,P2398,https://www.wikidata.org/wiki/Q15718101,major,wikidata
Q16224955,Marlon Hairston,1994-03-23T00:00:00Z,MLS,Soccer,marlon-hairston,P2398,https://www.wikidata.org/wiki/Q16224955,major,wikidata
Q16225289,Mark Sherrod,1990-08-13T00:00:00Z,MLS,Soccer,mark-sherrod,P2398,https://www.wikidata.org/wiki/Q16225289,major,wikidata
Q16233781,Steven Evans,1991-09-19T00:00:00Z,MLS,Soccer,steven-evans,P2398,https://www.wikidata.org/wiki/Q16233781,major,wikidata
Q17183988,Nick Walker,1990-01-23T00:00:00Z,MLS,Soccer,nicholas-walker,P2398,https://www.wikidata.org/wiki/Q17183988,major,wikidata
Q18014853,Auro Jr.,1996-01-23T00:00:00Z,MLS,Soccer,auro,P2398,https://www.wikidata.org/wiki/Q18014853,major,wikidata
Q18205861,Santiago Castaño,1995-04-14T00:00:00Z,MLS,Soccer,santiago-castano,P2398,https://www.wikidata.org/wiki/Q18205861,major,wikidata
Q18619421,Lewis Morgan,1996-09-30T00:00:00Z,MLS,Soccer,lewis-morgan,P2398,https://www.wikidata.org/wiki/Q18619421,major,wikidata
Q19519224,Cristian Roldan,1995-06-03T00:00:00Z,MLS,Soccer,cristian-roldan,P2398,https://www.wikidata.org/wiki/Q19519224,major,wikidata
Q19972634,Adolfo Ovalle,1997-04-28T00:00:00Z,MLS,Soccer,adolfo-ovalle,P2398,https://www.wikidata.org/wiki/Q19972634,major,wikidata
Q21518688,Carlos Coronel,1996-12-29T00:00:00Z,MLS,Soccer,carlos-miguel-coronel,P2398,https://www.wikidata.org/wiki/Q21518688,major,wikidata
Q23771965,Christopher Hellmann,1992-10-16T00:00:00Z,MLS,Soccer,christopher-hellmann,P2398,https://www.wikidata.org/wiki/Q23771965,major,wikidata
Q24452195,David Choinière,1997-02-07T00:00:00Z,MLS,Soccer,david-choiniere,P2398,https://www.wikidata.org/wiki/Q24452195,major,wikidata
Q29259617,Eric Remedi,1995-06-04T00:00:00Z,MLS,Soccer,eric-remedi,P2398,https://www.wikidata.org/wiki/Q29259617,major,wikidata
Q30126492,Christian Makoun,1999-03-05T00:00:00Z,MLS,Soccer,christian-makoun,P2398,https://www.wikidata.org/wiki/Q30126492,major,wikidata
Q45195833,Dejan Joveljić,1999-08-07T00:00:00Z,MLS,Soccer,dejan-joveljic,P2398,https://www.wikidata.org/wiki/Q45195833,major,wikidata
Q102169824,Brent Longenecker,1972-02-06T00:00:00Z,MLS,Soccer,brent-longenecker,P2398,https://www.wikidata.org/wiki/Q102169824,major,wikidata
Q102179884,Jeff Matteo,1980-08-08T00:00:00Z,MLS,Soccer,jeff-matteo,P2398,https://www.wikidata.org/wiki/Q102179884,major,wikidata
Q102194498,Chris Jahr,1975-01-07T00:00:00Z,MLS,Soccer,chris-jahr,P2398,https://www.wikidata.org/wiki/Q102194498,major,wikidata
Q102234097,Lance Key,1978-07-27T00:00:00Z,MLS,Soccer,lance-key,P2398,https://www.wikidata.org/wiki/Q102234097,major,wikidata
Q104835140,Freddy Vargas,1999-04-01T00:00:00Z,MLS,Soccer,freddy-vargas,P2398,https://www.wikidata.org/wiki/Q104835140,major,wikidata
Q106697843,Gaoussou Samaké,1997-11-04T00:00:00Z,MLS,Soccer,gaoussou-samake,P2398,https://www.wikidata.org/wiki/Q106697843,major,wikidata
Q106949520,Freddy Kleemann,1999-03-19T00:00:00Z,MLS,Soccer,freddy-kleemann,P2398,https://www.wikidata.org/wiki/Q106949520,major,wikidata
Q107293116,Irakoze Donasiyano,1998-02-03T00:00:00Z,MLS,Soccer,irakoze-donasiyano-x2430,P2398,https://www.wikidata.org/wiki/Q107293116,major,wikidata
Q107635762,Ryan Kelly,1981-11-01T00:00:00Z,MLS,Soccer,ryan-kelly,P2398,https://www.wikidata.org/wiki/Q107635762,major,wikidata
Q195403,Victor Pálsson,1991-04-30T00:00:00Z,MLS,Soccer,victor-palsson,P2398,https://www.wikidata.org/wiki/Q195403,major,wikidata
Q221216,Giuseppe Rossi,1987-02-01T00:00:00Z,MLS,Soccer,giuseppe-rossi,P2398,https://www.wikidata.org/wiki/Q221216,major,wikidata
Q221871,Dema Kovalenko,1977-08-28T00:00:00Z,MLS,Soccer,dema-kovalenko,P2398,https://www.wikidata.org/wiki/Q221871,major,wikidata
Q425940,Steve Ralston,1974-06-14T00:00:00Z,MLS,Soccer,steve-ralston,P2398,https://www.wikidata.org/wiki/Q425940,major,wikidata
Q525660,Andy Dorman,1982-05-01T00:00:00Z,MLS,Soccer,andy-dorman,P2398,https://www.wikidata.org/wiki/Q525660,major,wikidata
Q577537,Harrison Afful,1986-06-24T00:00:00Z,MLS,Soccer,harrison-afful,P2398,https://www.wikidata.org/wiki/Q577537,major,wikidata
Q609841,Antti Sumiala,1974-02-20T00:00:00Z,MLS,Soccer,antti-sumiala,P2398,https://www.wikidata.org/wiki/Q609841,major,wikidata
Q646673,Nathan Sturgis,1987-07-06T00:00:00Z,MLS,Soccer,nathan-sturgis,P2398,https://www.wikidata.org/wiki/Q646673,major,wikidata
Q684894,Jani Galik,1984-09-10T00:00:00Z,MLS,Soccer,jani-galik,P2398,https://www.wikidata.org/wiki/Q684894,major,wikidata
Q751005,Peter Vermes,1966-11-21T00:00:00Z,MLS,Soccer,peter-vermes,P2398,https://www.wikidata.org/wiki/Q751005,major,wikidata
Q890635,Brad Davis,1981-11-08T00:00:00Z,MLS,Soccer,brad-davis,P2398,https://www.wikidata.org/wiki/Q890635,major,wikidata
Q1400508,Alex Bunbury,1967-06-18T00:00:00Z,MLS,Soccer,alex-bunbury,P2398,https://www.wikidata.org/wiki/Q1400508,major,wikidata
Q1403166,Aurélien Collin,1986-03-08T00:00:00Z,MLS,Soccer,aurelien-collin,P2398,https://www.wikidata.org/wiki/Q1403166,major,wikidata
Q1407828,Michael Enfield,1983-07-19T00:00:00Z,MLS,Soccer,michael-enfield,P2398,https://www.wikidata.org/wiki/Q1407828,major,wikidata
Q1681097,Stefani Miglioranzi,1977-09-20T00:00:00Z,MLS,Soccer,stefani-miglioranzi,P2398,https://www.wikidata.org/wiki/Q1681097,major,wikidata
Q1778655,Adin Brown,1978-05-27T00:00:00Z,MLS,Soccer,adin-brown,P2398,https://www.wikidata.org/wiki/Q1778655,major,wikidata
Q1784172,Josué Mayard,1980-03-10T00:00:00Z,MLS,Soccer,josue-mayard,P2398,https://www.wikidata.org/wiki/Q1784172,major,wikidata
Q1839768,Scott Jones,1983-09-22T00:00:00Z,MLS,Soccer,scott-jones,P2398,https://www.wikidata.org/wiki/Q1839768,major,wikidata
Q1868137,David Wagenfuhr,1982-06-22T00:00:00Z,MLS,Soccer,david-wagenfuhr,P2398,https://www.wikidata.org/wiki/Q1868137,major,wikidata
Q1933289,Mike Lapper,1970-08-28T00:00:00Z,MLS,Soccer,mike-lapper,P2398,https://www.wikidata.org/wiki/Q1933289,major,wikidata
Q2035891,Terry Cooke,1976-08-05T00:00:00Z,MLS,Soccer,terry-cooke,P2398,https://www.wikidata.org/wiki/Q2035891,major,wikidata
Q2071043,Chris Megaloudis,1984-05-04T00:00:00Z,MLS,Soccer,chris-megaloudis,P2398,https://www.wikidata.org/wiki/Q2071043,major,wikidata
Q2384221,Shavar Thomas,1981-01-29T00:00:00Z,MLS,Soccer,shavar-thomas,P2398,https://www.wikidata.org/wiki/Q2384221,major,wikidata
Q2715023,Frédéric Brillant,1985-06-26T00:00:00Z,MLS,Soccer,frederic-brillant,P2398,https://www.wikidata.org/wiki/Q2715023,major,wikidata
Q2903220,Bill Gaudette,1981-09-14T00:00:00Z,MLS,Soccer,bill-gaudette,P2398,https://www.wikidata.org/wiki/Q2903220,major,wikidata
Q3012689,Damián Álvarez,1973-03-11T00:00:00Z,MLS,Soccer,damian,P2398,https://www.wikidata.org/wiki/Q3012689,major,wikidata
Q3016138,Dario Brose,1970-01-27T00:00:00Z,MLS,Soccer,dario-brose,P2398,https://www.wikidata.org/wiki/Q3016138,major,wikidata
Q3029115,Petter Villegas,1975-11-15T00:00:00Z,MLS,Soccer,petter-villegas,P2398,https://www.wikidata.org/wiki/Q3029115,major,wikidata
Q3180206,Joe Vide,1984-05-16T00:00:00Z,MLS,Soccer,joe-vide,P2398,https://www.wikidata.org/wiki/Q3180206,major,wikidata
Q3498692,Stephen deRoux,1983-12-13T00:00:00Z,MLS,Soccer,stephen-deroux,P2398,https://www.wikidata.org/wiki/Q3498692,major,wikidata
Q3610860,Alexandru Zotincă,1977-01-22T00:00:00Z,MLS,Soccer,alex-zotinca,P2398,https://www.wikidata.org/wiki/Q3610860,major,wikidata
Q3675572,Chris Tierney,1986-01-09T00:00:00Z,MLS,Soccer,chris-tierney,P2398,https://www.wikidata.org/wiki/Q3675572,major,wikidata
Q3696473,Craig Waibel,1975-08-21T00:00:00Z,MLS,Soccer,craig-waibel,P2398,https://www.wikidata.org/wiki/Q3696473,major,wikidata
Q3718823,Steven Vitória,1987-01-11T00:00:00Z,MLS,Soccer,steven-vitoria,P2398,https://www.wikidata.org/wiki/Q3718823,major,wikidata
Q3784564,Joe Addo,1971-09-12T00:00:00Z,MLS,Soccer,joseph-addo,P2398,https://www.wikidata.org/wiki/Q3784564,major,wikidata
Q3814394,Kelly Gray,1981-04-07T00:00:00Z,MLS,Soccer,kelly-gray,P2398,https://www.wikidata.org/wiki/Q3814394,major,wikidata
Q3856921,Mickey Trotman,1974-10-21T00:00:00Z,MLS,Soccer,mickey-trotman,P2398,https://www.wikidata.org/wiki/Q3856921,major,wikidata
Q3886509,Osei Telesford,1983-11-30T00:00:00Z,MLS,Soccer,osei-telesford,P2398,https://www.wikidata.org/wiki/Q3886509,major,wikidata
Q3899855,Peri Marošević,1989-05-05T00:00:00Z,MLS,Soccer,peri-marosevic,P2398,https://www.wikidata.org/wiki/Q3899855,major,wikidata
Q4290051,Victor Mella,1974-11-14T00:00:00Z,MLS,Soccer,victor-mella,P2398,https://www.wikidata.org/wiki/Q4290051,major,wikidata
Q4647992,A. J. Wood,1973-08-17T00:00:00Z,MLS,Soccer,a-j-wood,P2398,https://www.wikidata.org/wiki/Q4647992,major,wikidata
Q4757174,Andrew Gregor,1975-11-22T00:00:00Z,MLS,Soccer,andrew-gregor,P2398,https://www.wikidata.org/wiki/Q4757174,major,wikidata
Q5133993,Clint Peay,1973-09-16T00:00:00Z,MLS,Soccer,clint-peay,P2398,https://www.wikidata.org/wiki/Q5133993,major,wikidata
